Data;Hora UTC;PRECIPITAÇÃO TOTAL. HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO. HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR. HORARIA (%);VENTO. DIREÇÃO HORARIA (gr) (° (gr));VENTO. RAJADA MAXIMA (m/s);VENTO. VELOCIDADE HORARIA (m/s);
2023/10/06;1900 UTC;0;899.4;899.7;898.9;482.6;29.5;16.9;30.4;29.5;17.5;16.2;48;43;47;284;4.2;.7;
2023/10/06;2000 UTC;0;899.6;900.1;899.4;80.4;25.3;17.7;29.6;25.2;18;16.8;63;46;63;118;10.4;4.2;
2023/10/06;2100 UTC;0;900.7;900.8;899.3;25.3;25.1;17.1;26.1;25.1;18;17.1;64;59;61;94;7.3;4.1;
2023/10/06;2200 UTC;0;901.8;901.8;900.7;;23.7;18.8;25.1;23.6;18.8;17.1;74;61;74;80;10.1;5.2;
2023/10/06;2300 UTC;0;902.4;902.5;901.8;;22.5;19;23.7;22.5;19.2;18.7;81;74;80;109;8.6;4.6;
2023/10/07;0000 UTC;.8;902;902.4;901.9;;22.6;19.3;22.6;22;19.6;19;85;80;82;110;9.3;2.7;
2023/10/07;0100 UTC;.2;902.6;902.8;902;;23.3;18.6;23.3;22.5;19.6;18.6;83;75;75;112;4.8;1.7;
2023/10/07;0200 UTC;0;902.8;902.8;902.6;;23.2;18.2;23.5;23.1;18.6;17.9;76;72;74;79;3.7;2.1;
2023/10/07;0300 UTC;0;902.9;903.2;902.8;;22.3;18.2;23.2;22.1;18.3;17.8;78;73;78;10;3.2;.4;
2023/10/07;0400 UTC;0;902.6;902.9;902.5;;21.7;19.5;22.4;21.2;19.5;18.2;88;77;87;119;2.8;0;
2023/10/07;0500 UTC;0;901.9;902.6;901.8;;22;19.1;22.1;21.7;19.5;18.8;87;82;83;40;1;0;
2023/10/07;0600 UTC;0;901.5;901.9;901.5;;22;18.7;22.3;21.9;19.1;18.7;84;81;82;53;2.2;.4;
2023/10/07;0700 UTC;0;901.7;901.7;901.4;;21.7;18.7;22;21.6;18.7;18.5;83;81;83;348;2.1;0;
2023/10/07;0800 UTC;0;902.6;902.6;901.6;;21.5;18.7;21.9;21.5;18.8;18.6;84;82;84;9;2.8;.4;
2023/10/07;0900 UTC;0;903.2;903.2;902.6;;21.3;18.7;21.5;21.2;18.8;18.6;85;84;85;14;1.9;.5;
2023/10/07;1000 UTC;0;903.8;903.8;903.1;180.3;21.9;18.8;21.9;21.2;18.9;18.7;86;82;82;48;2;.6;
2023/10/07;1100 UTC;0;904.2;904.2;903.8;880;23.2;18.7;23.3;21.9;19.2;18.6;83;75;76;349;3.7;2;
2023/10/07;1200 UTC;0;904.4;904.4;904.2;1668;24.9;19.3;24.9;23.2;19.6;18.5;77;71;71;5;3.7;1.3;
2023/10/07;1300 UTC;0;904.5;904.5;904.4;2448.4;27;19.2;27;24.7;19.8;18.9;72;62;62;4;4.1;1.6;
2023/10/07;1400 UTC;0;904.2;904.5;904.1;2419.4;27.8;19;28.6;27;20.2;18.4;64;58;59;319;5.9;3.2;
2023/10/07;1500 UTC;0;903.4;904.2;903.4;2610.8;28.9;20.1;28.9;27.5;20.1;18.5;61;55;59;316;6.9;2.7;
2023/10/07;1600 UTC;0;902.6;903.4;902.6;3249.4;30.3;19;30.3;28.7;19.9;18.1;59;50;51;326;7.4;2.3;
2023/10/07;1700 UTC;0;901.2;902.6;901.2;2945.6;31.5;18.5;31.5;29.4;19.7;17.6;54;44;46;280;7.6;4.2;
2023/10/07;1800 UTC;0;899.6;901.2;899.6;2737.1;31.4;17.4;32.1;30.6;19;17.2;48;43;43;311;7.9;3.6;
2023/10/07;1900 UTC;0;899.4;899.7;899.4;2213.4;30.7;17.3;32;30.7;18;16.1;45;39;45;337;8.9;3.4;
2023/10/07;2000 UTC;0;899.7;899.7;899.3;816.5;29;19.3;30.7;28.6;19.5;17.3;57;45;56;66;7.6;2.5;
2023/10/07;2100 UTC;0;900.4;900.4;899.6;351.3;27.8;18.7;29;27.8;19.4;18.5;58;56;58;64;6.4;1.9;
2023/10/07;2200 UTC;0;901;901;900.4;;26.3;18.2;27.8;26.2;19;18;62;58;61;119;4.2;1.6;
2023/10/07;2300 UTC;0;901.5;901.5;901;;26.3;18.4;26.3;26.1;18.4;18.1;62;61;62;81;2.9;1.2;
2023/10/08;0000 UTC;0;902;902;901.5;;26.1;18.6;26.3;25.6;18.8;18.4;66;62;63;37;2.1;.9;
2023/10/08;0100 UTC;0;902.7;902.7;902;;24.2;19.2;26.1;24.2;19.2;18.4;74;63;74;87;3.7;1.6;
2023/10/08;0200 UTC;0;902.8;902.9;902.5;;23.8;18.5;24.3;23.8;19.3;18.4;74;71;72;26;3.3;.4;
2023/10/08;0300 UTC;0;902.5;902.8;902.4;;23.2;18.5;23.8;23.2;18.5;18.2;75;71;75;307;5.3;1.6;
2023/10/08;0400 UTC;0;902.1;902.5;902;;22.6;18.9;23.2;22.6;18.9;18.5;80;75;79;216;4;.4;
2023/10/08;0500 UTC;0;901.5;902.1;901.5;;22.2;19.1;22.6;21.9;19.2;18.8;84;79;83;219;2.6;1.2;
2023/10/08;0600 UTC;0;901.4;901.6;901.4;;22.2;19.1;22.5;21.9;19.2;18.7;84;80;82;219;4;1.4;
2023/10/08;0700 UTC;0;901.1;901.4;901.1;;22.4;19.1;22.4;22.1;19.2;19;84;82;82;40;2.6;0;
2023/10/08;0800 UTC;0;901.7;901.7;901.1;;21.7;19.3;22.6;21.5;19.3;18.9;87;80;86;15;1.3;0;
2023/10/08;0900 UTC;0;902.4;902.4;901.7;;22;19.2;22.1;21.7;19.4;19.2;86;84;85;83;2.2;1;
2023/10/08;1000 UTC;0;903.3;903.3;902.4;168.4;22.1;18.8;22.1;21.8;19.2;18.8;85;81;81;100;6.2;3.6;
2023/10/08;1100 UTC;0;903.7;903.7;903.3;768.3;23.6;18.7;23.6;22.1;18.9;18.5;81;74;74;102;7.9;3.6;
2023/10/08;1200 UTC;0;904.1;904.1;903.7;1463.4;25.2;19;25.2;23.6;19;18.3;74;68;69;59;6.8;2.2;
2023/10/08;1300 UTC;0;903.4;904.1;903.4;2402.7;27.1;19.1;27.7;25;19.6;18.7;70;61;62;46;5.7;2.8;
2023/10/08;1400 UTC;0;902.9;903.4;902.9;2788.3;28.4;17.9;29;27.1;19.1;17.1;62;50;53;65;6.5;3.5;
2023/10/08;1500 UTC;0;902.3;902.9;902.3;2642.7;29.5;17.5;29.9;28.2;18.1;16.8;53;46;48;343;7.2;3.8;
2023/10/08;1600 UTC;0;901.1;902.3;901.1;3205.3;30.8;17.1;31;29.5;18.2;16.7;50;42;44;33;7.2;3.6;
2023/10/08;1700 UTC;0;900.2;901.1;900.2;2789;30.6;16.7;31.5;30.4;17.9;15.8;46;39;43;347;7;3.1;
2023/10/08;1800 UTC;0;899.5;900.2;899.5;2358.8;31.7;16.5;32.2;30.7;17.3;15.6;44;38;40;325;8;3.4;
2023/10/08;1900 UTC;0;898.8;899.5;898.8;2030.2;31.7;16.1;31.9;30.8;17;15.4;43;39;39;22;8;3.4;
2023/10/08;2000 UTC;0;898.9;898.9;898.7;1360.7;30.3;16.4;31.7;30.3;16.4;15.7;43;39;43;18;9.9;5.8;
2023/10/08;2100 UTC;0;899.1;899.1;898.8;330.2;29.5;16.2;30.3;29.4;16.5;15.6;45;42;45;4;9.9;2.5;
2023/10/08;2200 UTC;0;900.4;900.4;899;7.9;24.5;18.3;29.5;24.5;18.3;16.2;68;45;68;337;12.6;5.1;
2023/10/08;2300 UTC;0;901.1;901.1;900.3;;25.7;17.6;26.2;24.1;18.7;17.5;72;59;61;357;9.2;3.6;
2023/10/09;0000 UTC;0;901.2;901.5;901;;24.4;17.6;25.7;24.4;18.1;17.6;68;61;66;89;7.3;3.9;
2023/10/09;0100 UTC;0;901.5;901.5;901.1;;24;17.2;24.4;23.9;17.6;17.2;68;65;66;114;5.8;.8;
2023/10/09;0200 UTC;0;901.8;901.8;901.5;;24.8;16.7;24.8;23.9;17.3;16.7;66;61;61;121;2.6;.8;
2023/10/09;0300 UTC;0;901.4;901.8;901.4;;23.6;17.4;24.8;23.2;17.5;16.8;70;61;68;198;2.3;0;
2023/10/09;0400 UTC;0;901.1;901.4;900.7;;23.3;18.2;24;23.3;18.2;17.2;73;66;73;9;1.7;.8;
2023/10/09;0500 UTC;1.6;900.6;902;900.6;;21.3;18.9;23.3;20.6;19.2;17.8;90;73;86;199;10.9;1.9;
2023/10/09;0600 UTC;0;900.4;901;900.4;;21.4;18.6;21.4;20.6;18.9;18.5;89;84;85;186;6.4;1.3;
2023/10/09;0700 UTC;0;901.2;901.2;900.4;;21.2;19.5;21.4;20.8;19.5;18.5;90;85;90;234;6.6;3.9;
2023/10/09;0800 UTC;0;901.7;901.7;900.9;;21.1;18.5;21.4;21.1;19.5;18.5;90;85;85;213;8.4;2.7;
2023/10/09;0900 UTC;0;902.3;902.3;901.7;;20.6;18.3;21.1;20.6;18.5;18.3;87;85;87;210;5.1;1.9;
2023/10/09;1000 UTC;0;902.7;902.7;902.3;346.1;21.4;18.6;21.4;20.6;18.8;18.4;87;84;84;196;5.9;2.6;
2023/10/09;1100 UTC;0;903.4;903.4;902.7;845.5;22;18.6;22.3;21.3;19;18.2;85;79;81;200;7.4;3.2;
2023/10/09;1200 UTC;0;903.9;903.9;903.4;2336.1;24.4;18.8;24.5;22;19.2;18.4;81;70;71;214;7.4;3.4;
2023/10/09;1300 UTC;.2;904.1;904.2;903.9;1989.4;25.7;18.1;25.7;24.1;19.2;17.9;72;62;63;79;5.8;.7;
2023/10/09;1400 UTC;0;904.2;904.3;904.1;3295.1;27.3;19;27.3;25.6;19.1;17.7;64;59;61;249;5;2.5;
2023/10/09;1500 UTC;0;903.5;904.1;903.5;2891.7;28.7;17.9;28.8;26.7;19.4;17.1;63;52;52;261;7.1;3.6;
2023/10/09;1600 UTC;0;902.7;903.5;902.7;2192.5;28.1;18;28.7;27.2;18.6;17.3;58;52;54;231;7.1;2.4;
2023/10/09;1700 UTC;0;901.7;902.7;901.7;2495.1;29;17.6;29;27.5;18.3;17.1;56;50;50;250;6.9;2;
2023/10/09;1800 UTC;0;901.1;901.7;901.1;1664.1;28.8;17.4;29.5;28.4;18.3;16.7;53;48;50;264;8;3.4;
2023/10/09;1900 UTC;0;901.1;901.2;901.1;1637.3;27.8;16.8;29.2;27.8;17.9;16.4;51;48;51;225;7.1;3.7;
2023/10/09;2000 UTC;0;901.2;901.2;901;553.2;26.3;17.8;27.8;26.3;18.2;16.4;61;51;59;218;7.1;2.4;
2023/10/09;2100 UTC;0;902;902;901.2;135;25.3;17;26.3;25.3;18.1;16.9;62;59;60;214;4.2;2;
2023/10/09;2200 UTC;0;902.3;902.3;902;8;24.3;17.4;25.3;24.3;17.5;16.8;66;60;66;211;3.5;1.3;
2023/10/09;2300 UTC;0;902.7;902.7;902.2;;23.4;17.5;24.3;23.4;17.7;17.4;70;66;70;197;3.3;1.6;
2023/10/10;0000 UTC;0;903.3;903.3;902.7;;22.8;17.8;23.4;22.8;17.8;17.4;73;69;73;188;2.6;1;
2023/10/10;0100 UTC;0;903.4;903.5;903.3;;22.3;17.8;23;22.3;17.8;17.7;76;72;76;205;2.5;1.6;
2023/10/10;0200 UTC;0;903.1;903.4;903.1;;21.6;17.6;22.4;21.6;17.8;17.5;78;74;78;208;2.7;1.1;
2023/10/10;0300 UTC;0;903;903.2;903;;22.3;17.5;22.5;21.6;17.7;17.5;78;74;75;140;1.7;.1;
2023/10/10;0400 UTC;0;902.4;903;902.4;;21.2;17.6;22.4;21.1;17.6;17.5;80;75;80;189;2.1;.7;
2023/10/10;0500 UTC;0;901.7;902.4;901.7;;21.4;17.7;21.5;21.1;17.8;17.6;81;79;79;174;2.3;.2;
2023/10/10;0600 UTC;0;901.2;901.7;901.2;;21.2;17.7;21.4;21.1;17.8;17.6;81;79;80;96;1.1;0;
2023/10/10;0700 UTC;0;901.4;901.4;901.1;;21.1;17.6;21.4;21.1;17.7;17.5;80;79;80;102;3.7;1.3;
2023/10/10;0800 UTC;0;901.7;901.7;901.4;;20.7;17.5;21.1;20.7;17.7;17.5;82;80;82;102;4.3;1.9;
2023/10/10;0900 UTC;0;902.1;902.1;901.7;;20.6;17.5;20.9;20.6;17.5;17.5;82;81;82;94;5.6;2.9;
2023/10/10;1000 UTC;0;902.9;902.9;902.1;275.9;21.8;17.5;21.8;20.6;17.5;17.4;83;76;77;99;5.8;3.2;
2023/10/10;1100 UTC;0;903.7;903.7;902.9;1068.4;23.9;17.7;23.9;21.8;17.7;17.4;77;68;68;101;7.7;4.6;
2023/10/10;1200 UTC;0;904.1;904.1;903.7;1948.2;26.3;17.8;26.4;23.9;18.1;17.6;68;59;59;86;7.3;4.3;
2023/10/10;1300 UTC;0;904.2;904.2;904.1;2704.5;28.2;18.1;28.2;26.2;18.4;17.6;60;53;55;50;7.1;1.7;
2023/10/10;1400 UTC;0;903.7;904.2;903.7;3191.5;28.9;17.1;29.4;28.1;18.1;16.1;55;46;49;177;5.3;.7;
2023/10/10;1500 UTC;0;903.1;903.7;903.1;2994.7;29.9;16.8;31.2;28.9;18.3;16;50;42;46;356;4.7;1;
2023/10/10;1600 UTC;0;902.2;903.1;902.2;3864.2;31.9;16.3;31.9;29.9;17.5;15.6;45;38;39;285;3.1;1.3;
2023/10/10;1700 UTC;0;901.4;902.2;901.4;3384.6;31.9;14.3;32.6;31;16.7;13.7;41;33;35;350;4.6;2;
2023/10/10;1800 UTC;0;900.7;901.4;900.7;2932.5;32.6;14.5;32.7;31.5;15.4;13.5;38;33;34;240;5.2;1.3;
2023/10/10;1900 UTC;0;900;900.7;899.9;2173.3;32.8;15.4;33;31.6;15.6;13.8;37;33;35;195;4.1;1.1;
2023/10/10;2000 UTC;0;900.1;900.1;899.9;1370.9;31.7;14.9;32.8;31.7;15.7;14.2;37;33;36;215;5.3;2.5;
2023/10/10;2100 UTC;0;900.6;900.6;900;168.6;30.1;16.3;31.7;30.1;16.4;14.5;43;36;43;156;4.9;1.6;
2023/10/10;2200 UTC;0;901.3;901.3;900.6;9.7;27.6;18.1;30.1;27.6;18.1;16.2;56;43;56;77;9.3;4.9;
2023/10/10;2300 UTC;0;901.8;901.8;901.3;;25.6;17.2;27.6;25.1;18.2;17.2;62;56;60;107;9.4;4.2;
2023/10/11;0000 UTC;0;902.2;902.2;901.7;;25.4;17.4;26.1;25.3;17.9;17;61;58;61;112;8.1;4.1;
2023/10/11;0100 UTC;0;902.9;902.9;902.2;;24.3;18.2;25.9;24.2;18.5;17.2;70;59;69;56;8.6;3.6;
2023/10/11;0200 UTC;0;902.5;903;902.4;;25.2;17.1;25.2;24.3;18.4;17.1;70;61;61;123;7.4;3.8;
2023/10/11;0300 UTC;0;902.3;902.5;902.2;;24.6;17.6;25.4;24.6;17.6;16.7;65;59;65;102;8.5;4.4;
2023/10/11;0400 UTC;0;902.1;902.3;902;;23.6;17.9;24.6;23.6;17.9;17.6;70;65;70;86;8.3;4.3;
2023/10/11;0500 UTC;0;901.5;902.1;901.5;;23;18;23.6;23;18.1;17.9;74;70;74;97;9;5.1;
2023/10/11;0600 UTC;0;901.3;901.5;901.2;;22.3;17.9;23;22.3;18;17.8;76;74;76;97;9.1;4.8;
2023/10/11;0700 UTC;0;901.5;901.5;901.2;;21.7;18.1;22.3;21.7;18.2;17.9;80;76;80;103;9.4;5;
2023/10/11;0800 UTC;0;902.2;902.2;901.5;;21.4;18;21.7;21.4;18.1;18;81;80;81;103;9.4;4.3;
2023/10/11;0900 UTC;0;902.6;902.7;902.2;.4;21.2;17.8;21.4;21.2;18;17.8;81;80;81;104;9.9;5.4;
2023/10/11;1000 UTC;0;903.6;903.6;902.6;268.9;21.8;18;21.8;21.2;18;17.8;81;79;79;97;10.8;4.8;
2023/10/11;1100 UTC;0;904.3;904.3;903.6;1047.4;23.3;18.1;23.3;21.9;18.2;17.8;79;73;73;91;9.2;5.5;
2023/10/11;1200 UTC;0;904.5;904.6;904.3;1757.7;24.6;18;24.6;23.2;18.3;17.8;73;67;67;89;9.2;5.5;
2023/10/11;1300 UTC;0;904.2;904.6;904.2;2588.3;26.8;18.3;26.8;24.6;18.4;17.9;67;60;60;66;9.1;3.8;
2023/10/11;1400 UTC;0;903.4;904.2;903.4;3244.8;28.1;18;28.4;26.6;18.7;18;61;54;54;61;8.3;4.6;
2023/10/11;1500 UTC;0;902.2;903.4;902.2;3457.1;29.3;18.2;29.8;27.7;18.8;17.8;56;50;51;49;8;3.7;
2023/10/11;1600 UTC;0;901.3;902.2;901.3;2887.4;30.2;17.8;30.7;28.9;18.9;17.8;53;47;48;19;7.5;2.6;
2023/10/11;1700 UTC;0;900.5;901.3;900.5;2222.7;30.5;17.8;31.1;29.5;18.5;17.3;51;46;47;41;6.4;2.8;
2023/10/11;1800 UTC;0;899.6;900.5;899.6;1071.7;30.5;17.1;31;29.8;18.1;17.1;48;44;45;18;6.5;1.9;
2023/10/11;1900 UTC;0;899.1;899.7;899.1;1649;31.4;17;31.9;30.5;17.9;16.5;46;40;42;4;5.2;1.4;
2023/10/11;2000 UTC;0;899.2;899.2;899.1;496.6;30.8;17.2;31.4;30.6;17.5;16.6;45;42;44;4;4.5;1.9;
2023/10/11;2100 UTC;0;899.6;899.7;899.1;169.6;29.8;17.9;30.8;29.8;18;16.8;49;44;49;38;3.9;1.4;
2023/10/11;2200 UTC;0;900.2;900.2;899.7;.6;28.6;18.5;29.8;28.5;18.5;17.6;54;48;54;26;3.2;.2;
2023/10/11;2300 UTC;0;900.9;900.9;900.2;;27.7;18.2;28.6;27.7;18.5;18;57;53;57;15;4.9;1;
2023/10/12;0000 UTC;0;901.5;901.5;900.9;;25.8;18.5;27.7;25.6;18.8;18.2;65;56;64;267;2.4;.3;
2023/10/12;0100 UTC;0;901.5;901.6;901.5;;26.5;18.4;26.6;25.7;18.8;18.4;64;61;61;71;1.9;.8;
2023/10/12;0200 UTC;0;901;901.4;901;;26.1;18.1;26.5;26.1;18.4;18.1;62;61;61;42;2.4;1;
2023/10/12;0300 UTC;0;900.9;901;900.8;;24.8;18.5;26.1;24.8;18.5;18.1;68;61;68;157;3.4;0;
2023/10/12;0400 UTC;0;900.3;900.9;900.2;;25;18.3;25.4;24.6;18.7;18.3;69;65;66;82;2.3;.7;
2023/10/12;0500 UTC;0;899.7;900.3;899.7;;24.8;18.1;25.1;24.8;18.3;18;66;65;66;81;2.3;1.3;
2023/10/12;0600 UTC;0;899.4;899.7;899.4;;24.5;18;24.9;24.5;18.1;17.9;67;66;67;87;3.2;2;
2023/10/12;0700 UTC;0;899.7;899.7;899.3;;23.9;17.8;24.5;23.9;18;17.8;69;67;69;108;3.6;1.9;
2023/10/12;0800 UTC;0;900.7;900.7;899.7;;24.2;17.6;24.2;23.5;17.9;17.6;71;67;67;107;4.3;1.9;
2023/10/12;0900 UTC;0;900.8;901;900.7;.3;23.3;18;24.3;23.3;18;17.6;72;66;72;101;5.9;3.4;
2023/10/12;1000 UTC;0;901.3;901.3;900.7;175.9;23.2;18.5;23.3;22.9;18.6;18.1;76;72;75;87;5.9;2.7;
2023/10/12;1100 UTC;0;901.7;901.7;901.3;999.4;25.4;17.7;25.4;23.2;18.5;17.4;75;61;63;26;5.5;2.3;
2023/10/12;1200 UTC;0;901.6;901.9;901.6;1772.4;26.9;16.5;27;25.3;17.5;16.3;63;52;53;14;6.6;3.2;
2023/10/12;1300 UTC;0;901.5;901.7;901.4;2750.4;28.5;16.5;28.6;26.9;17;16;53;48;48;332;6.6;2.6;
2023/10/12;1400 UTC;0;901.1;901.5;901.1;3067.3;29.9;17.1;30;28.5;17.3;16.1;49;45;46;329;8.5;4;
2023/10/12;1500 UTC;0;900.6;901.1;900.6;3249.1;30.6;16.6;30.8;29.7;17.5;16;47;42;43;326;10;4.5;
2023/10/12;1600 UTC;0;899.7;900.6;899.7;3286;32.2;16.3;32.2;30.3;17.1;16;45;39;39;313;10.4;4.4;
2023/10/12;1700 UTC;0;898.4;899.7;898.4;3114.8;32.7;15.7;32.7;31.2;16.7;15.6;40;36;36;327;9.5;3.5;
2023/10/12;1800 UTC;0;897.4;898.4;897.4;2791.9;32.4;15.6;33.1;32.1;16.3;15.1;38;34;36;328;9.2;4.3;
2023/10/12;1900 UTC;0;897.2;897.6;897.2;254.1;26.9;17.2;32.4;26.7;17.3;15.3;56;36;55;217;10.5;2.4;
2023/10/12;2000 UTC;0;897.5;897.5;896.9;147;26.8;18.2;27.4;26.8;18.2;17.1;59;55;59;218;5;2.2;
2023/10/12;2100 UTC;8.8;899;899;897.4;56.7;21.1;18.7;26.8;20.8;19.6;17.6;87;59;86;221;13.1;4.2;
2023/10/12;2200 UTC;13.4;899.8;899.9;898.8;;19.8;18.1;22.1;19.7;19;17.2;90;76;90;230;16;8.9;
2023/10/12;2300 UTC;9.2;900.6;900.7;899.5;;21;18.1;22.1;19.2;18.1;16.4;89;70;83;346;16;2.6;
2023/10/13;0000 UTC;.4;901.5;901.5;900;;20.9;18.4;21;20.7;18.5;17.9;87;82;86;161;5.9;2.7;
2023/10/13;0100 UTC;.8;901.4;902.1;901.4;;21;18.3;21;20.4;18.9;18.2;88;85;85;88;6.7;4.3;
2023/10/13;0200 UTC;.2;900.6;901.4;900.5;;20.7;18.2;21;20.4;18.4;18;87;84;86;183;6.7;1.4;
2023/10/13;0300 UTC;0;901.1;901.5;900.5;;20.7;16.9;21.1;20;18.6;16.9;89;79;79;184;8.1;2.7;
2023/10/13;0400 UTC;0;900.1;901.1;900.1;1.4;20.9;17;21.2;20.5;17.1;16.6;80;76;78;71;5.6;1.7;
2023/10/13;0500 UTC;0;900.2;900.4;900.1;.6;20.8;16.6;21;20.6;17.1;16.5;79;76;77;138;4.5;1.3;
2023/10/13;0600 UTC;.4;900.1;900.2;899.8;;19.4;17.6;20.8;19.4;17.6;16.6;89;77;89;266;4.6;2.6;
2023/10/13;0700 UTC;15.2;901.5;901.5;900.1;.1;18.9;17.7;19.7;18.6;18.7;17.2;94;89;93;236;15.4;9.1;
2023/10/13;0800 UTC;23.2;901.1;902.1;901.1;;18.9;17.9;18.9;17.5;17.9;16.1;94;90;94;78;15.4;.9;
2023/10/13;0900 UTC;2.2;901.2;901.6;901.1;;19.7;17.6;19.7;18.8;18;17.6;94;88;88;96;4.8;1.9;
2023/10/13;1000 UTC;.2;901.4;902.1;901;17;20.8;17.2;20.8;19.5;17.6;17.1;88;80;80;120;6.9;3.5;
2023/10/13;1100 UTC;0;901.7;901.9;901.3;217.8;20.8;17.5;20.9;20.5;17.5;16.7;82;77;81;107;6.9;2.7;
2023/10/13;1200 UTC;0;903.3;903.3;901.7;387.5;21;18.5;21.2;20.7;18.5;17.4;86;80;85;220;4.9;.8;
2023/10/13;1300 UTC;1.2;904.2;904.2;903.3;199.2;20;18.1;21.2;20;18.5;17.9;89;82;88;200;4.1;1.6;
2023/10/13;1400 UTC;.8;904.3;904.4;904;282.8;20.6;18.1;20.9;20;18.2;17.8;89;83;86;95;8.3;1.5;
2023/10/13;1500 UTC;3.6;904.2;904.6;904.2;275.5;19.8;17.8;20.6;19.8;18.3;17.6;89;85;88;95;7;1.4;
2023/10/13;1600 UTC;1.4;903.7;904.5;903.5;138.2;19.1;17.7;19.8;19;17.8;17.4;91;87;91;234;8.8;2.6;
2023/10/13;1700 UTC;.4;903.6;904;903.2;79.6;19.3;18.1;19.4;19;18.1;17.6;92;91;92;270;6.1;3.5;
2023/10/13;1800 UTC;1.8;902.5;903.6;902.5;114.8;19.3;18;19.4;19.2;18.1;17.9;93;92;92;203;5.7;2.6;
2023/10/13;1900 UTC;.2;901.8;902.5;901.8;349.9;20.4;18.6;20.4;19.3;18.6;18;92;89;89;209;4.7;1.4;
2023/10/13;2000 UTC;.2;901.4;901.8;901.3;242.2;20.3;18;20.7;20.2;18.6;18;89;85;87;306;3.3;1.4;
2023/10/13;2100 UTC;0;901.2;901.5;901.2;131.2;20;17.5;20.4;20;18;17.4;87;84;86;238;2.4;0;
2023/10/13;2200 UTC;0;902;902;901.2;7.2;20.1;17.1;20.2;19.9;17.5;16.5;86;80;82;74;1.3;.7;
2023/10/13;2300 UTC;0;902.5;902.5;902;;19.6;17.7;20.1;19.6;17.9;17.1;89;82;89;92;3.2;1.6;
2023/10/14;0000 UTC;0;903;903;902.5;;19.7;17.6;19.7;19.5;17.8;17.6;90;88;88;120;4;1.9;
2023/10/14;0100 UTC;0;903.3;903.4;903;;19.9;17.3;20.2;19.6;17.6;17.1;88;82;85;166;3.1;.7;
2023/10/14;0200 UTC;0;903.6;903.6;903.3;;19.9;17.4;20.1;19.8;17.6;17.2;86;84;86;212;1.7;1.1;
2023/10/14;0300 UTC;0;902.8;903.6;902.8;;20.3;16.4;20.5;19.7;17.4;16.4;86;78;78;198;3.3;2.6;
2023/10/14;0400 UTC;0;902;902.8;902;;21.1;14.7;21.4;20.3;16.3;14.7;78;66;67;190;3.5;2.4;
2023/10/14;0500 UTC;;;;;;;;;;;;;;;;;;
2023/10/14;0600 UTC;;;;;;;;;;;;;;;;;;
2023/10/14;0700 UTC;;;;;;;;;;;;;;;;;;
2023/10/14;0800 UTC;;;;;;;;;;;;;;;;;;
2023/10/14;0900 UTC;;;;;;;;;;;;;;;;;;
2023/10/14;1000 UTC;0;903.7;903.7;903.1;204.4;19.2;16.6;19.2;18;16.6;16.2;90;85;85;178;2.4;1.6;
2023/10/14;1100 UTC;0;904.4;904.4;903.7;876.5;22.3;17.6;22.4;19.3;18;16.5;85;73;75;112;5.1;2.5;
2023/10/14;1200 UTC;0;905.1;905.1;904.4;1602.3;22.7;18.9;23;22;19;17.7;81;75;79;98;6.5;3.8;
2023/10/14;1300 UTC;0;904.9;905.1;904.9;2634.2;25.5;19.1;25.6;22.7;19.6;18.7;79;68;68;86;7.5;4.7;
2023/10/14;1400 UTC;0;904.8;905;904.8;3233.6;27.4;19.4;27.4;25.4;20.4;19.2;70;61;62;84;7.5;3.8;
2023/10/14;1500 UTC;0;904.4;904.8;904.4;3560.7;28.5;19;28.6;27.3;19.6;18.4;63;54;56;99;7.9;3.8;
2023/10/14;1600 UTC;0;903.8;904.4;903.7;3390.4;28.8;18.1;29.7;28.5;19.6;17.4;58;50;53;61;6.4;2.6;
2023/10/14;1700 UTC;0;902.9;903.7;902.9;2984.7;30.4;17.3;30.5;28.8;18.5;17.3;53;45;45;81;6.5;3.3;
2023/10/14;1800 UTC;0;902.3;903;902.3;2250.6;30;15.9;30.5;29.5;17.5;15;47;39;43;54;6.9;2;
2023/10/14;1900 UTC;0;901.8;902.4;901.8;1309.8;29.6;17.4;31.4;29.6;17.5;16.1;48;40;48;96;5;2.1;
2023/10/14;2000 UTC;0;901.9;902;901.8;269.8;28.2;17.7;29.7;28.2;18;17.1;54;47;53;145;4.3;1.9;
2023/10/14;2100 UTC;0;902.3;902.3;901.7;86.6;27.2;18.5;28.2;27.2;18.5;17.7;59;53;59;144;4.8;2.6;
